Registra Quintana Roo mil 65 casos de dengue http://t.co/UfzhPIq7GE #Yukanews,negative
Registra Quintana Roo mil 65 casos de dengue http://t.co/Rs48c5KmZh,negative
Registra Quintana Roo mil 65 casos de dengue http://t.co/Ae2FuvYmAt vÌ_a @Sipse,negative
Registra Quintana Roo mil 65 casos de dengue http://t.co/5ItjNXkTLG en @Sipse,negative
Michael V needs blood donors. If you are type B+ please go to St Luke‰Ûªs QC. @michaelbitoygma #dengue,negative
"Its okay, you saved me from dengue ”êÕ",negative
Having flu.,negative
bitches got the flu at our school. going in the thang with bubble wrap and lysol._Ù÷á_Ù÷á,negative
Sitting and waiting for my mother at sars. . . Oh the joys,negative
Imbi into ye flu ndisuke ekhaya ndigodola ndafumbela!!! I'm in Town and andikwazi ukukhulula le Jacket ngoba ndinxibe iFish yodwa! :(,negative
"Actually can't even smoke a fag without coughing, I'm gonna be dead at Avicii. Fuck off flu",negative
"Interesting read -- Sars: The people who risked their lives to stop the virus

http://t.co/k7RV7hjkw7",negative
I just want to get better already! I hate being sick #flu,negative
Got to be meeting potential employers and I'm suffering with flu like this.,negative
"Malam tirakat RT.4 Sumberpucung. Di depan rumah. Too bad I can't join,its a very bad flu.",negative
Think i feel a flu coming on. Bad timing that #regatta,negative
God punishing you for wanting to show off RT @NxonxoHlacky: Flu yanton when I have new outfits to show off,negative
RT @izatrosli65: please pray for my mum. she's suffering from dengue and she's in icu right now. let us pray for her recovery. amin...,negative
Registra Quintana Roo mil 65 casos de dengue http://t.co/S7hFXr4sZD VÌ_a @SIPSE,negative
Am bbz say that I should get up and fight the flu oh my word that girl always show her care.,negative
RT @izatrosli65: please pray for my mum. she's suffering from dengue and she's in icu right now. let us pray for her recovery. amin...,negative
"RT @Foxerina: got an earache,,,,first got a cold,,and before that had a flu shot,,,mmmh,,there's some logic in this,,,",negative
RT @nustag: @PRpro8: @pigspotkzn Beware of Swine flu as u take hammersdale offramp on N3,negative
This flu is so not helping.... argh,negative
"Definitely have the flu, been of work for 3 days :( #hatebeingill #horrible #sadtimes",negative
Bibir pecah. Headache. Flu. Sore throat. Just nice.,negative
They risked their lives to stop Sars http://t.co/xWMAd5zZWc,negative
RT @hollybrinkworth: #zante flu is a killer! Missing the sun and the noisy lincoln neighbours already! #zanteblues,negative
This flu will be the death of me,positive
"Seriously, who gets the flu in summer? Apparently me #sosick",negative
How to prevent colds and the flu in young children - WJLA: How to prevent colds and the flu in young childrenW... http://t.co/Md9TeP0QVy,negative
RT @izatrosli65: please pray for my mum. she's suffering from dengue and she's in icu right now. let us pray for her recovery. amin...,negative
"RT @Pus_Pus015: Ke kwile ba re sexercising is the best remedy‰÷_ LOL RT""@Lefa107: @Pus_Pus015 A horrible Flu""",negative
RT @Brandie_Lee30: @LovelyLauraT me and Autumn have been vomiting for two days. I will call you when I can actually talk. her day home had ‰Û_,negative
"Do you know how to protect your preteen or teen from meningococcal disease,  like meningitis? http://t.co/d9kEXvNobr",positive
RT @RoryLafferty: Think i feel a flu coming on. Bad timing that #regatta,negative
Panas badan and mulai flu x_x,negative
@GlenGlenx IVE GOT THE FLU. I can honestly not remember the last time I was ill. WHO GAVE ME THE FLU? ele the pele,negative
"Minta ko obat sma itue,ank dokter ahah RT@zarqay13: Bangun saja susahh. Flu berat 1 ton:(",positive
RT @DavideMaturi: @donald_faison The superhero who don't fights for flu ahahahaha you are the best,negative
@NicolaBiani13 dude as soon as I'm done with this flu!!.. I'll be checking in for your spinning classes! #abseason,negative
Masuk insyaAllah soalnya gue jg cm batuk flu wkwkwkwk. Lo tipes yak?RT @RafkhaFN_: insya Allah meng.. ... http://t.co/TyCNJhagw7,positive
"Definitely think I'm coming down with flu, feel like absolute shit :( #GreatTiming",negative
Cold and flu:&amp;,negative
SNSD:I got a boy|me:I got flu...,negative
RT @izatrosli65: please pray for my mum. she's suffering from dengue and she's in icu right now. let us pray for her recovery. amin...,negative
"Feel like shite _Ù÷__Ù÷_ cold&amp;flu tablets, hot water bottle and a cup of tea better cure this",negative
RT @AyeshaKippie: I just want to get better already! I hate being sick #flu,negative
"RT @BBCWorld: 10 years ago, medical staff in a number of countries risked their lives to stop Sars. Here's their story: http://t.co/nHdWGTG‰Û_",positive
@fuckweed420 Ahy haha. Dengue ba or what?,negative
Flu. Its so disturb me. _©(å__Óå_„ä),negative
"@Bapida97 same here, haha u gave me ur flu lol",negative
i think im getting the flu,negative
RT @izatrosli65: please pray for my mum. she's suffering from dengue and she's in icu right now. let us pray for her recovery. amin...,negative
"Imunisasi Hepatitis-B.. (@ Praktek dr. Edi Lesmana, Sp.A) http://t.co/djo7A9Bv8z",negative
"I seem to have caught this Flu thing going about, but I don't want to dwell on it. I over share as it is.",negative
im like breathing through my mouth because my nose is blocked and the flu keep erghh,negative
They risked their lives to stop Sars: The doctors who risked their lives to stop the deadly Sars virus http://t.co/HvaBvGFcoa,positive
They risked their lives to stop Sars http://t.co/68DWoNnQaO,negative
They risked their lives to stop Sars http://t.co/pjnIxqOzoT,negative
They risked their lives to stop Sars http://t.co/st1u4KYpKh,negative
They risked their lives to stop Sars http://t.co/m9jfWw4TGT,negative
Bumpin that slime flu 4 crazy @vado_mh,negative
Flu menerjaaaaaannnggg _Ù÷»_Ù÷Ç_Ù÷__Ù÷á_Ù÷_ (at The Oyint's Royal Residence) ‰ÛÓ https://t.co/DF3KCiwih2,negative
Prevention is better than Cure:-) so let's prevent occurence of dengue! educational.campaigh awhile‰Û_ http://t.co/eWdDWwWip7,negative
Somalie: Une grave Ì©pidÌ©mie de polio se propage - Afriquinfos http://t.co/mGxsu8dOga via @afriquinfos,negative
@Anam_Fatima1 @Razay110 us ko chandar mukhi miki the is ko dengue machar mile ga lol,negative
"woke up, coughing up blood &amp; vomiting... I guess this flu can't get any better. #fml #inpain",negative
RT @izatrosli65: please pray for my mum. she's suffering from dengue and she's in icu right now. let us pray for her recovery. amin...,negative
Chill out!  It's Friday~call in with the flu bug!  Worry about your sick leave next February.  On the agenda? Frozen cocktails by the pool,positive
Cuming Down with The Flu :*( :*(,negative
SARS so quiet in that video I just want to hug him,negative
Ana Ljubinkovi€à/MODERNI FLUizmi/Letnji program Galerije FLU - http://t.co/5j5WBEPGqt,negative
Daily -Hepatitis A: Modes of transmission - http://t.co/UUfQ4xlCiP?,positive
Everything is so damn tasteless...flu season is a biiish!!,negative
Essential information about H1N1 (swine Flu) and the Pregnant Woman http://t.co/0wEPQLGznk,positive
"Did you know you should replace your toothbrush at least every three months, and always after you have an episode of flu, cold or other...",negative
Save 30% on Flu Shots at Target,negative
#Dengue fever is endemic to #Caribbean &amp; occurs all year. Precautions to avoid being bitten: http://t.co/wddNuxhw3X @NaTHNaC @FCOtravel,negative
They risked their lives to stop Sars http://t.co/MwJ1F4Ufeg,negative
So sick with the flu _Ù÷©_Ù÷á_Ù÷_,negative
"Iya ada d kos fhu . Kau dmana?""@IfhaFelisya: Gws :D , dmna kau? Mana fhu ""@FadhilNR: Ba flu lgi :(""""",negative
RT @dvstiny: bitches got the flu at our school. going in the thang with bubble wrap and lysol._Ù÷á_Ù÷á,negative
@TahaniZaidi a doctor catching flu hmm not very nice. What's the cure doc?,negative
@mjay_Iam @phumyvalashiya hahaha y Not it's allowed lena..Ke lo cheka nou...Yhoooo Bt this flu is holding me down,negative
RT @izatrosli65: please pray for my mum. she's suffering from dengue and she's in icu right now. let us pray for her recovery. amin...,negative
INFLUENZA:  NOT A FAN.  Sit down and let me say these things to you http://t.co/Rd5M2cp4vx,negative
"RT.T @fxlunasy: RTedit ‰ÛÏ@kiddoice: Besok harus ikut upacara x,x kenapa harus flu gini shit!‰Ûù",negative
Positive to Dengue virus. Thank you for the Get well soon messages and prayers. x,negative
Idw to get flu shit,negative
"The reason why you sneeze, other than the fact that somebody is missing you. #influenza #sketch #nerd http://t.co/8bbXKluUML",negative
"The flu, or whatever this plague is, is such a shit...Need #cuddles and new neck muscles please!",negative
RT @UKinCaribbean: #Dengue fever is endemic to #Caribbean &amp; occurs all year. Precautions to avoid being bitten: http://t.co/wddNuxhw3X @NaT‰Û_,negative
"GWS kakakuuu‰ª´ ""@ditaprtms: Flu. Its so disturb me. _©(å__Óå_„ä)""",negative
RT @medical_xpress: Universal #flu vaccine may be a step closer http://t.co/EOJOoIFIj6,negative
RT @mickyduncan: When is a #unity3d developer not a #unity3d developer?  When they have the flu :(,negative
Would you rather get a computer virus or the flu? ‰ÛÓ flu http://t.co/wCED9oKdFn,negative
"‹â_‹Ä_‹Ä¥‹ÄÇ‹â¬‹Ä_‹â_‹ÅÇ‹ââç¬¨_Á_‹ÅÎ‹Åâ‹âÜ‹ÅÒ‹Å¬‹âÕ‹ÅÓŒ_÷çÙ´‹Å_‹ÅÑ‹âà‹Å ‹ÅÜ‹Ûâ
‹â_‹Ä_‹Ä¥‹ÄÇ‹â¬‹Ä_‹â_‹ÅÇ‹Åø‹âÀ‹â_‹ÄÑ‹ÅÎ‹Åâ‹â_‹ÛÅ‹Åù‹Å¨_ü_‹Å_‹ââAŒ_Ü‹âãBŒ_Ü‹Åø
‹Å¬‹Å_‹ââ_ãÙ_ÙÒŒ__‹ÅÎŒ_á‹Åã‹ÅÒ‹Å¬‹Å_çÙ´‹âä‹âÎ‹Å_‹Åã‹Å_‹Åª‹Ûâ

http://t.co/0sxs9rRj4i",negative
RT @izatrosli65: please pray for my mum. she's suffering from dengue and she's in icu right now. let us pray for her recovery. amin...,negative
@msyelyah He is so beautiful. A lot of hot limonade is the best for the flu and rest and Jared videos lol,negative
"Play now: Sneak peek: Flu 1 by Furiouslabs Productions.
 http://t.co/Hyu2mtOYim via @SoundClick",positive
"Iyee sayang. Makasihhh:D:). RT""@dheandramhrdk: Gws syg{}‰ÛÏ@Saryy_Sarii: Flu:&amp;‰Ûù""",positive
"RT @nathanfever: Buzzing that 
@ariacheek (little nips)
@danleake94 (leaky streaky)
@rebeccanaughts (bird flu)
Are back from holiday the fa‰Û_",negative
RT @ngshazlinda: This flu is just too maachhh . Blame Amirah fr ths  .,negative
http://t.co/ubMCvoADhV,negative
"Vado Slime Flu 4
http://t.co/ZwhnBSQZzt http://t.co/10hNDfrLym",negative
"hahah iya uy jadi gembil :D ""@fakhrifernando jak gemukan ya sekarang hahaha RT @heyJakaaa: eek flu pengacau !!",negative
@StephenMangan it's true though. I had a flu jab last year and today I'm injecting meth into my eyeballs.,negative
RT @pingkymarsella: I got a headache and influenza :|,negative
@ConstanceMoyaux C sars et rosiÌ¬re quoi ^^,negative
RT @medical_xpress: Universal #flu vaccine may be a step closer http://t.co/EOJOoIFIj6,negative
"RT @BBCNewsMagazine: ""This might kill me"": How a doctor treating people with Sars told her children she might not be coming home http://t.c‰Û_",negative
[b04-20378] flutter___•_ö_ãèŒÔ_‹Åø?•_ä http://t.co/taJr2egHnZ,negative
@x_IAMJIAWEN you ah tsktsk ltr if its stomach flu then you die!,negative
@desmonchrist sakit hati mon hahahaha yakaleee flu flu ama batuk haha,negative
@Storelady1 creation? So someone 'creates' a new flu every year?,negative
Thank you Ben 10 ‰÷_ RT @touch_zb: Get well barbie. RT @mandelas_finest: This flu is killing me,negative
Convalescing Cat - http://t.co/H8D8fUdKT2 looks like a bit of cat flu poor thing photo,negative
BBC News - Sars: The people who risked their lives to stop the virus | Hommage aux mÌ©decins et infirmiÌ¬res http://t.co/aJB2Mg5xcR,negative
@McGregorKatie looking forward to seeing you too! Sorry to hear you got the flu but tis ok... I have the remedy. .. #porthotshots,negative
"Lagi musim.. Ngetren.. RT @kolmibeni: Super combo: flu, sariawan, meriang, sakit tenggorokan. Well it could be worse :)",negative
Please note trade testing with SARS is scheduled to start at 02:30 Saturday morning Good Luck everyone!,negative
I'm a Davidson grad and have A high school student who contracted Dengue Fever abroad- he just created a website http://t.co/0O0j5etRrh,negative
The worst is to have a carnival Tabanka and a carnival flu #spicemass #kleenexoncue @BUNJIGARLIN @greenzempress24,positive
"waiting for watching 2 Korean new movies, arirang has recommended these : ""The Flu"" and the second one is ""The Spy"",gonna crunch my popcorn!",negative
Slime flu 4 is very fire _ÙÓ´_ÙÓ´_ÙÓ´_ÙÓ´,negative
RT @SongezoZibi Will the Cosatu flu infect the ANC too? Yes it will and the ANC will suffer,negative
RT @Mysonne: Go download that Slime Flu 4 by my Bro @VADO_MH ...Crack!!! http://t.co/hBGivr6iyT,negative
"@shekharkapur Dengue and malaria all over killing millions ,Govt Hospitals with nothing no blood bank no Drs eking money ,killing poor",negative
"@Storelady1 @Jimmyha33 if someone 'creates' a new flu every year, how are scientists able to predict what it will be before flu season?",negative
Flu is going to kill me today :/,negative
Tres fallecimientos en Morelos por dengue hemorrÌÁgico http://t.co/lHSFxYI0Mu,negative
"Sama dunk. Cmn gk pke sesak :D kmu jdi k mlg lgi kpn dek? ""@ReeIslami: Flu batuk sesak mbak RT @Rania_zah: Sakit pa dek?",negative
That flu had nothing on me,negative
RT @iTweetFacts: Lemonade prevents the common cold &amp; strengthens immunity against the flu.,negative
",Bird flu strain in China ‰Û_passed between humans‰Û_ http://t.co/LvxjSJV3H6",positive
@jordannburch Sounds like a bad flu. Have you eaten anything? Are you able to keep anything down?,negative
I think mr tan ytd flu had made his brain gone wrong,negative
I've the flu again.. GWAY IMMUNE SYSTEM,negative
"need to eat my flu medicine,but not on the mood rite now..~",negative
"RT @BBCWorld: 10 years ago, medical staff in a number of countries risked their lives to stop Sars. Here's their story: http://t.co/nHdWGTG‰Û_",positive
"@T3H_ARCH3R Yeah, i remember that. Because i'm blocked i never did hear how it all played out. She had meningitis or something.",negative
I'm so cold yhoo aii this flu,negative
Sebel the kalo lagi flu teh-__-,negative
@KushIsBlazin I got you. So its swine flu all day every day.,negative
down w flu WHY,negative
Would you rather get a computer virus or the flu? ‰ÛÓ This is a setup... Words manifest fucker http://t.co/tbOhaUy6xC,negative
Good that I saw him with this fever and flu and headache.. I know how he'll tc of me. :-* @Yogen_WA I love you!,negative
"GWS akakden:*‰ªÁ ""@AripShalihin: Getwellsoon:*""@NaroemyGunawanS: Yaallah down kali fisik, keringat dingin,badan panas,flu,tangan terkilir",positive
"Guys the reason why @mcranzkyleph been tweeting those. Is because she has DENGUE. Nagsusuka, nosebleed at kung anu anu pa.",negative
"RT @hullodave: ""If there's a meningitis, how come there's no womeningitis?!"" Said nobody at any point.",positive
",Evidence suggests new bird flu can spread from person to person http://t.co/IfmCGqk7PA",negative
"obat apaan tu mbak ""@nadyasiaulia: Buat yang sedang flu. http://t.co/IdiSEsmNOw""",negative
@whitelobstah24 Can you help this student get started?  He contracted Dengue Fever and wants to help http://t.co/0O0j5etRrh,negative
There are Mosquitos carrying West Nile virus in Monroe County....Oh HELL to the NO I'm not dealing with this,negative
RT @oskaroos: Tres fallecimientos en Morelos por dengue hemorrÌÁgico http://t.co/lHSFxYI0Mu,negative
@Panda_laaliidaa first cause of viral fever. Then doctor said I got h1n1 influenza A positive.,negative
"Flu, sakit kepala, batuk n demam... Kumplit dah!",negative
@Nutellandro @MartyDgaga H1N1 (swine flu) a virus that spread from swine aka pigs.,positive
@Storelady1 it came out of thin air? It's not a mutated variation of a prior flu strain?,negative
"@Laurie_Skelton Haha though now that I've said that, I'll realize in a couple of hours I've actually got the sloth flu or something.",negative
U c federal sars u no run my broda d devil is dancing kokoma in ur life,negative
"@SongezoZibi Nope, the anc flu infected cosatu.",positive
"@billhicksdotcom @GodlessRobin You'd think catastrophes like the Bubonic Plague, Cholera or the Flu epidemic would get some attention ...",negative
flu again nih:&amp;,negative
@alliGAILLEtor Joke lng to. Hahahaha. Wala ko dengue a.,negative
Effect of improved tuberculosis screening and isoniazid preventive therapy on incidence of tuberculosis an... http://t.co/0Y2Gmyy183 #ID,negative
Fever and flu. :$,negative
@dwperr2   Get past your flu? Move on to bigger things stop death,positive
SHIT I THINK I HAVE FLU OR COLD,negative
My mom woke me up not to say goodbye but to give me a flu shot. #comeon,negative
"Dear, Flu. You've visted me a lot this year. I know you love me, but I don't love you. So... Can you bounce? Yours sincerely, a sick child.",negative
@whitelobstah24 Can you help this high school student get started? He got Dengue now wants to help http://t.co/0O0j5etRrh,negative
"54,000 chickens culled after bird flu hits Kathman http://t.co/ZSMAjQiVgS",negative
"54,000 chickens culled after bird flu hits Kathman http://t.co/DuUl3KNfx5",negative
"#SuryaRay 54,000 chickens culled after bird flu hits Kathman http://t.co/hYTiTqJC8k @SuryaRay",negative
"Playing with flu, headache, sore throat. Fucking throat irritation",negative
‰ÛÏ@landrilandri: I hate the stomach flu with an extreme passion _Ù÷Á‰Ûù it's literally the worst thing ever,negative
flu la fak,positive
"But if swine is the name for a flu, it's not a good name for a song tbh",negative
Having flu.,negative
"Dizzy,flu,cough,complete ""@Alerichardos: @JennyArista how's life? Better?""",negative
"RT @DearOliverLance: Guys the reason why @mcranzkyleph been tweeting those. Is because she has DENGUE. Nagsusuka, nosebleed at kung anu anu‰Û_",negative
Slime flu 4 download or nah?,negative
@Dommo007 Yeh I'm gd I'm gd... Got flu tho man kmt! Wbu? You in this weekend?,negative
They risked their lives to stop Sars http://t.co/7qDlxN23vl,negative
