"RT @DSimpson88: I like to imagine managers have a dartboard of illnesses.""Oh you've been sucking recently, you're out today with...*throws _Ñ_","negative"
"RT @KATVNews: Willow Springs Water Park in #LittleRock has been closed after a swimmer was diagnosed with parasitic meningitis. More coming_Ñ_","positive"
"RT @KATVNews: Willow Springs Water Park in #LittleRock has been closed after a swimmer was diagnosed with parasitic meningitis. More coming_Ñ_","positive"
"RT @betsyzrussell: Eye on Boise: Idaho sees first human case of West Nile Virus, Payette County man hospitalized  http://t.co/CRR7cQAWx2","positive"
"@BRollins03 I've been taking NyQuil cold &amp; flu. Maybe I should switch to Benadryl.","negative"
"Swine flu...just with macon. Bleh","negative"
"Flavivirus news: 4000 dengue cases with 10 deaths in MM as of mid-July - Philippine Star: 4000 ... http://t.co/WmU0PtgxuL #pathogenposse","positive"
"RT @KPCC: 5 human cases of West Nile virus reported; first in LA County for 2013 http://t.co/RJmDonuEBy","positive"
"Flu in January .. Pneumonia in may.. And now I have an ear infection LOL yesssss _ª¥è_ª¥è_ª¥è","negative"
"RT @KARK4News: No Swimming at Willow Springs after Girl Hospitalized with Parasitic Meningitis http://t.co/Rm7KJEQHW4 #ARnews","positive"
"RT @FOX16News: Willow Springs Water Park Shutdown after Swimmer Diagnosed with Parasitic Meningitis http://t.co/YFrEijrPAH #ARnews","positive"
"12-year-old stricken with parasitic meningitis | http://t.co/O3AKizf7OP http://t.co/jjHIHjWqsR","positive"
"Good ! Flu collaborations with fever :(","negative"
"RT @MaliaMemory: Coming home from your holiday with the Malia Flu.","negative"
"coming down with a flu again :((","negative"
"98 million Americans were given polio vaccine contaminated with cancer-causing virus, admits CDC... http://t.co/9tppESxWvC","positive"
"RT @ABC: CDC: Three people have died from West Nile virus this summer, with 31 sickened http://t.co/VU1rQftEpW","positive"
"We all bout2 Die!_ÑÒ@ABC: CDC: Three people have died from West Nile virus this summer, with 31 sickened http://t.co/cVsAbyXAV9_Ñù","positive"
"@teo_wendy Had stomach flu since last Friday :( Hasn't been able to eat well these few days :( Thanks for the concern &lt;3","negative"
"RT @wsfa12news: First case of West Nile Virus for 2013 in Alabama confirmed in Coffee County:  http://t.co/bCAYbgU6a1 http://t.co/wxY6ljHocW","positive"
"This is still a thing? /// RT @wsfa12news: First case of West Nile Virus for 2013 in Alabama confirmed http://t.co/suy8yRFFhM","positive"
"RT @MaliaMemory: Coming home from your holiday with the Malia Flu.","negative"
"@sanshinesan give me some. I'm down with a bad flu","positive"
"Parasitic meningitis confirmed in 12-year-old Arkansas girl http://t.co/s9BvUpQP6k via @upi","positive"
"RT @lengisleng: Think napa flu is a genuine illness, dead","negative"
"Okyeame Kwame to do a free Hepatitis B screening for 2000 people  http://t.co/bI3St2qna6 @niimoffat @beans_stew @chiiief","negative"
"Took some cold and flu capsules and now my mood has lifted, hooray _ªêÅ","negative"
"MedImmune ships new type of flu vaccine (subscriber access): http://t.co/6aGJGmSATh","negative"
"Your face has swine flu","negative"
"AlertLine -Can you die from swine flu? - http://t.co/YluKrNmlCu","negative"
"Give you shots like an h1n1 clinic","negative"
"First we had mad cow disease, then bird flu and now swine flu","negative"
"Arkansas Dept. of Health confirms case of parasitic meningitis - THV 11 http://t.co/kjNEHGa5eq #LittleRock","positive"
"@jeffgerstmann You look like you're coming down with flu-like symptoms. Perhaps you should go home and get some rest*.*play SRIV.","negative"
"see you all in 4 to  hours  going to lay down got meds from the DR today the flu _ÑÓ feeling sick","negative"
"Parasitic meningitis confirmed in 12-year-old Arkansas girl http://t.co/pgzfkBw40v via @upi","positive"
"CIDRAP #CDC reports new #H3N2v case in Indiana - #flu #H3N2 #H3N2pdm11 #H1N1pdm09 #H1N1 #H1N1v #H1N2v #swineflu http://t.co/PZth2FIFGe","positive"
"MAP UPDATE #CDC reports new #H3N2v case in Indiana - #flu #H3N2 #H3N2pdm11 #H1N1pdm09 #H1N1 #H1N1v #H1N2v #swineflu http://t.co/2TXeyypJUa","positive"
"98 million Americans were given polio vaccine contaminated with cancer-causing virus, admits CDC http://t.co/NVOInHMtih via @HealthRanger","positive"
"This is wonderful! Sarah Palin has denied that #the eight% price #increase in a #jar of hepatitis is linked to ice hockey rights acquisit...","negative"
"taking flu meds with cold water..is that will do..? o.O","negative"
"Down with flu!_É_ nite","negative"
"RT @NBCLA: 5 people in LA County test positive for West Nile Virus; officials urge avoidance of mosquitoes, empty poolshttp://t.co/2WHDD2L_Ñ_","positive"
"@King_Of_Caps Nahhh no success smh but I been feeling like Im catching the flu or something my body hurts","negative"
"Tennessee victims in U.S. meningitis outbreak win new avenue for lawsuits http://t.co/egX0XIB2EY","positive"
"RT @ShotAtLife: It's been a busy news week for #polio! Get caught up with our polio news roundup http://t.co/WhCZmibdxL","positive"
"Tennessee victims in U.S. meningitis outbreak win new avenue for lawsuits: BOSTON, July 26 (Reuters) - Victims... http://t.co/Y75asJb2qs","positive"
"H3N2v, USA: Two additional confirmed cases (US CDC, FluView, July 26 2013, edited) http://t.co/uZIN2Cq3YR #flu #influenza","positive"
"DOH has found a new pool of mosquitoes, positive for West Nile Virus, at Miller Field in the New Dorp Beach section of Staten Island. #306","positive"
"This whole parasitic meningitis outbreak is freaking me out! I'm not swimming in any rivers or lakes anytime soon","positive"
"RT @shajedamalik: harry is like the flu, hes been every where lately.","positive"
"A case of Parasitic meningitis found in Arkansas. #rough #unity #team #togetherwecan #probablynot #youregoingtodie","positive"
"RT @BillGates: RT @KofiAnnan Our collective effort to eradicate #polio is close to success: http://t.co/BTr1TJArLG","negative"
"RT @SundayTimesZA: Juju attacks Sars over _ÑÉbotched_Ñé tax deal - find out just who is conspiring against him now in Sunday Times tomorrow htt_Ñ_","negative"
"Still down with a flu_ªÉˆ","negative"
"@scathachx soon soon after I recover from my crazy flu hehe","negative"
"an asian wifey coughed in my face today, hope i dont get bird flu!!","negative"
"Coming down with the flu or something... And I'm going out in this! I must be mad","negative"
"@emei30 thats a show right? I pvr  lots a shows lately can't watch them been sick with flu and crap caught up 2wks ago though was home sick_ªÉ_","negative"
"The cardinals have bird flu #die","negative"
"The flu has hit me on my last day in Napa :(","negative"
"Was nice knowing you all. I am literally dying from man flu.- Ric Crossley 1989-2013","negative"
"#Pakistani #Women Eighth polio case surfaces in Khyber tribal region http://t.co/qIO6NAW7lS","positive"
"@Scarlet_MwanaOK the flu got me _É_ been stuck in bed 2 days.","negative"
"RT @NRDCscience: Warming weather brings about West Nile virus influx. #Dallas is especially hard hit, with 19 killed by the virus http://t_Ñ_","positive"
"#LatestNews 38 fresh dengue cases in Odisha http://t.co/pq3IpS0HtE #news","positive"
"@Brewer3414 @lutebs because of my stomach flu ya know","negative"
"38 fresh dengue cases in Odisha http://t.co/ff6zJCKK1k #health #india #news #orissa #health #india #media #orissa","positive"
"RT @makoto_au_japon: #Pakistan: Eighth #polio case surfaces in #Khyber tribal region http://t.co/lGyr7tONJU #PV1 #FATA #Pakhtunkhwa #Bara #_Ñ_","positive"
"@90Jake11 mate sorry about yesterday. I got flu and a stomach bug been absolutely fucked since Friday. Tell Kerry I'm sorry mate","negative"
"First meningitis death confirmed in Florida - @ActionNewsJax.com | @castellani (@jax_florida) http://t.co/LnItIPjw9M","positive"
"Dear flu why did you have to mess with my gym schedule #sigh","negative"
"#Dengue News: 38 fresh dengue cases in Odisha - Newstrack India http://t.co/4Muugdj2OC","positive"
"Having sex once or twice a week has been proven to boost your immune system to help fight colds and the flu,","negative"
"RT @ModoIsDope: Had fun still RT @NazirM_: This is flu is showing me shit RT Modo: This weekend has been epic cc @IamTrady @Iam_Tawka @Lebo_Ñ_","negative"
"RT @news4buffalo: The Erie County Health Department says West Nile Virus has been detected in Amherst: http://t.co/B67MGepRR2","positive"
"I don't know whether I feel sick because its like a flu or because of everything that's going on lol","negative"
"Real_Liam_Payne I'm sick with Stomach Flu :-)","negative"
"120 dengue cases in my neighbourhood...","positive"
"RT @TopBattleRaps: ""You aint thug life, he aint nothing like Tupac/ he survived 5 you'll probably die from a flu shot."" @MATHHOFFA","negative"
"8 dogs sickened in flu outbreak at Farmingdale pet store","positive"
"So guess who has flu in their face right now? _ªÉ‚_ªÉ_ damn you dairy.","negative"
"FDA cracks down on imported foods due to recent outbreaks (cyclospora - parasite) &amp; Hepatitis A (pomegranate seeds) http://t.co/292P2nLlCz","positive"
"Zak has the bird flu","negative"
"BRB texting people Getting My   Meningitis Shot","negative"
"I hope someone with SARS coughs on you.","negative"
"PandemicLive Bird flu confirmed in Kaski - Himalayan Times: Bird flu confirmed in KaskiHimalayan TimesFollowin... http://t.co/fbWedZV03N","positive"
"I hope I don't end up with a flu! Won't be funny!","negative"
"22nd polio case found in Pakistan http://t.co/gyQUioGSYO","positive"
"RT @AmySyireen: Down with flu... Ugh i dont even feel like doing anything","negative"
"Another death reported from Middle East respiratory syndrome coronavirus. To date- 73 cases, 39 deaths: http://t.co/gZ21P276G2 #onehealth","positive"
"Protecting your family from West Nile Virus http://t.co/xG6tQ1UUlY  #mosquitos #safety","negative"
"#Hepatitis A vaccine advised for travel to regions where good #hygiene cannot be guaranteed: http://t.co/QcDapISQZJ  #WorldHepDay","negative"
"Outdoor workers, protect yourself from West Nile virus with protective clothing, insect repellent_Ñ_ Read our FAQ. http://t.co/LKLlxAH8Lx","negative"
"now im down with flu .. thank @feeluvjae foe passing it to me ..","negative"
"@kylemlucas ask @KelllyQ with her polio hands","negative"
"_ÑÒ@e_deeee: @kylemlucas ask @KelllyQ with her polio hands_Ñù _ªÉ__ªÉ__ªÉ__ª¥è","negative"
"RT @AmySyireen: Down with flu... Ugh i dont even feel like doing anything","negative"
"I'll Call Somone Tomorrow :D RT @IamMooseCarter: Mtho Apparently sex has been proven to be very instrumental when dealing with flu. Try it","negative"
"There were 4868 lab-confirmed swine flu cases, nearly a third from #Delhi, followed by Gujarat","positive"
"New cases of dengue fever continue to be reported from the island of Madeira since the outbreak was first identified Oh bugger.","positive"
"22nd #polio case found in #Pakistan via News Track India: http://t.co/Hp9NaiZAr3 #Bara Region #Khyber Agency","positive"
"Health department said a 13-year-old San Juan County boy has first confirmed case of West Nile Virus in the state in 2013. He's recovering.","positive"
"RT @mantecabulletin: County officials report first human case of West Nile virus. Story still developing. Here's reporter Jason Campbell's _Ñ_","positive"
"RT @mantecabulletin: San Joaquin County officials report first human case of West Nile virus: http://t.co/gY7VTtikJH","positive"
"First finding of West Nile Virus for 2013 reported in DNREC Mosquito Control_Ñés sentinel chickens http://t.co/UCvU7qMpiM","positive"
"RT @adndotcom: Tuberculosis spike reported in Western Alaska village -- 8 cases since March http://t.co/aPB1s4NlO0","positive"
"Arkansas water park closes after rare meningitis is confirmed http://t.co/LpiEQ4O4lx via @YahooNews","positive"
"#Dengue News: 50 new dengue cases in Odisha - Zee News http://t.co/3rkq77uqus","positive"
"#Dengue News: Fifty new dengue cases in Odisha - Zee News http://t.co/tkI1HPIBV7","positive"
"#Dengue News: Number of new dengue infections continue to fall, 309 cases reported last week_Ñ_ http://t.co/PKpBpXCpA9","positive"
"RT @HatboroPatch: A mosquito has tested positive for #WestNileVirus in #Horsham Tips to stay safe here http://t.co/FDhpGyT01G","positive"
"RT @GabeJoselow: 94 cases of polio confirmed in Somalia, continuing to spread. Another case in Somaliland close to the Ethiopian border. Re_Ñ_","positive"
"#Nepal: #Birdflu confirmed in two more #poultry farms http://t.co/TgG8Na6f9E #H5N1 #Kathmandu #Bhaktapur","positive"
"@BrutalicTragedy to say that you got swine flu from pigs i supposedly fucked, wouldn't that imply that i fucked you too?","positive"
"#swineflu Officials look to minimize swine flu threat: Responding to an outbreak of swine flu in Indiana, loca... http://t.co/4i8rdX5kSN","positive"
"First confirmed death from H1N1 flu virus in Rivers.http://t.co/MNDQfbIu4a #H1N1 #SwineFlu","positive"
"West Nile virus has been found in mosquitoes in Perth, about 80k west of Ottawa, local health unit reports http://t.co/a7f9J884H2 #ottnews","positive"
"RT @ottawasuncom: West Nile virus has been found in mosquitoes in Perth, about 80k west of Ottawa, local health unit reports http://t.co/a7_Ñ_","positive"
"RT @ottawasuncom: West Nile virus has been found in mosquitoes in Perth, about 80k west of Ottawa, local health unit reports...","positive"
"SCI Somerset Treating Water Outlets for Legionella: Four cases of Legionella among inmates have been confirmed... http://t.co/KUgVpvV2Yv","positive"
"RT @HatboroPatch: A mosquito has tested positive for #WestNileVirus in #Horsham Tips to stay safe here http://t.co/FDhpGyT01G","positive"
"RT @WSJ: Measles outbreak in Brooklyn, N.Y. shows risk of exceptions for vaccinations: http://t.co/NAW4wUhPTz","positive"
"RT @makoto_au_japon: #Somalia: #Polio #outbreak kills 11 people in #Hiraan region http://t.co/IIdCsD20qf #Moqokori #vaccine #vaccination","positive"
"Somalia - report of 71 Polio cases &amp; 11 deaths in Hiraan region http://t.co/P5DLYTgcMN h/t @makoto_au_japon","positive"
"RT @WSJ: Measles outbreak in Brooklyn, N.Y. shows risk of exceptions for vaccinations: http://t.co/NAW4wUhPTz","positive"
"RT @juliebosman: A measles outbreak in Brooklyn among families who refused vaccinations. 58 cases, one pregnant woman miscarried. http://t._Ñ_","positive"
"LATEST EQUINE FLU UPDATE: Two more cases confirmed - Towcester Veterinary Centre http://t.co/6ZbjTmLVD7","positive"
"RT @yakovhorowitz: IMHO; contributing factor in measles outbreak http://t.co/wS9eDNveRy is devaluation of science in some charedi circles","positive"
"RT @LANow: Measles cases in Ventura County prompt vaccination advisory http://t.co/3ZJLhAHTBN","positive"
"RT @WSJ: Measles outbreak in Brooklyn, N.Y. shows risk of exceptions for vaccinations: http://t.co/NAW4wUhPTz","positive"
"Costa Rica - Travel Alert - Outbreak of influenza A (H1N1) reported in Costa Rica #CostaRica #travel #health #influenzaA #H1N1","positive"
"Measles Races Through Anti-Vax Haven - More than 1,200 people have been infected with the preventable disease in W... http://t.co/mGwpgx2YbY","positive"
"Chinese woman critical with H7N9 infection http://t.co/YyeymNLViW #Flu #H7N9","positive"
"RT @MaliaMemory: Coming home from your holiday with the Malia Flu.","positive"
"New case of bird flu in China http://t.co/pbEw9uprGs","positive"
"@flyoverangel @ChrisQuines @pocketliberty Happening here. Recent outbreak of measles in Brooklyn, NY. http://t.co/doCS0LEaJf","positive"
"RT @RonanKelly13: Somalia - report of 71 Polio cases &amp; 11 deaths in Hiraan region http://t.co/P5DLYTgcMN h/t @makoto_au_japon","positive"
"Sudan: #Measles kills four children in El Salam camp, South Darfur http://t.co/AlEoDEScmx","positive"
"RT @JayCaruso: @flyoverangel @ChrisQuines @pocketliberty Happening here. Recent outbreak of measles in Brooklyn, NY. http://t.co/doCS0LEaJf","positive"
"RT @data_nerd Measles Races Through Anti-Vax Haven - More than 1,200 people have been infected  in Wales http://t.co/Ynri3PCA5i",positive"
"RT @GAFollowers: 2 new cases of the West Nile virus have been reported in the Valdosta area. There's been a total of 6 positive cases in Lo_Ñ_","positive"
"RT @WHO: Italy has notified WHO of a laboratory-confirmed Middle East Respiratory Syndrome case #MERS #nCoV","positive"
"RT @WHO: Middle East Respiratory Syndrome in Italy: The two new lab-confirmed cases are close contacts of the first confirmed case #MERS #n_Ñ_","positive"
"First human West Nile virus case in Louisiana in 2013 reported in Caldwell Parish http://t.co/L4ElyTXQvV","positive"
"RT @AVMAvets: Outbreak of equine influenza reported at Oregon State U Veterinary Teaching Hospital http://t.co/dOBIZ12Lou","positive"
"SA bats could be source of new coronavirus that's killed around 50 people mainly in Saudi Arabia.","positive"
"#health First human West Nile virus case in Louisiana in 2013 reported in Caldwell Parish _Ñ_... http://t.co/0mG1RSQsCP #care #virusnext","positive"
"RT @EHnewsorg: A new Bird Flu Virus (H7N9) Outbreak in China http://t.co/LJE7iwOPfs... http://t.co/lYV31ETZwP","positive"
"RT @GAFollowers: 2 new cases of the West Nile virus have been reported in the Valdosta area. There's been a total of 6 positive cases in Lo_Ñ_","positive"
"Mosquitos in Toronto test positive for West Nile Virus: Toronto Public Health is warning people to guard against mosquito bites after...","positive"
"First human West Nile virus case in Louisiana in 2013 reported in Caldwell Parish, north-central LA http://t.co/Lwia8caf1S #wnv","positive"
"#Odisha: More than hundred people in 10 districts tested #dengue positive; #CM asks health deptmt to provide free of cost #ICU treatment","positive"
"A new SARS-like virus has emerged in the Middle East and killed 45 people, and in China a new strain of bird flu ...  http://t.co/e9yF2Z4pU9","positive"
"NB! RT The spread of tuberculosis should be of particular concern here in South Africa, where it is reported that we http://t.co/HDFh9m8CgI","positive"
"Bird Infected with West Nile Virus Discovered in Mclean County http://t.co/y8ogaYVzT4","positive"
"RT @airnewsalerts: #Odisha: More than hundred people in 10 districts tested #dengue positive; #CM asks health deptmt to provide free of cos_Ñ_","positive"
"_ÑÒPostCrescent: Two dead birds found in Neenah tested positive for West Nile virus. officials urge to guard against mosquitoes._Ñù @Half_Ginge","positive"
"Know where I'M going on vacay!! RT @WTHRcom State Health Department reports first 2013 human case of West Nile Virus in Ripley County, IN","positive"
"First case of West Nile Virus confirmed in Niagara http://t.co/LMXH061sNR","positive"
"@espn #OneSportingEvent has to be Game 6: The Flu Game. Most heroic performance in NBA history. Take me to '97.","positive"
"#Dengue News: Did you know: dengue cases in QC - http://t.co/4oqSkGQ2D5 http://t.co/xNuKiYYT6h","positive"
"The Indiana State Department of Health has confirmed the first human case of West Nile virus in Indiana. |... http://t.co/KEJrIwTnXV","positive"
"First human case of West Nile virus reported in Ripley Co.: INDIANAPOLIS_ÑÓThe first human case of West Nile virus... http://t.co/u4OllWlGSh","positive"
"Measles outbreak in New York http://t.co/NHkDOHFjVw","positive"
"1st human case of West Nile virus reported in ND http://t.co/TOdObutPyA","positive"
"First ever case of West Nile virus reported in Macedonia http://t.co/Qyn5peC2Fg #WNV","positive"
"Measles outbreak in New York:... http://t.co/VwJWA1IPB3","positive"
"RT @TheFluTrap: H7N9, Beijing: Hebei bird flu patient suffers for septic shock (Ifeng, July 23 2013) http://t.co/2vNsrriad5 #flu #influenza","positive"
"Did you know: dengue cases in QC http://t.co/CyEgjBxoY2 | @skatzq @Inq_Researchers","positive"
"Death Toll from #H1N1 in Argentina Reaches 38 - http://t.co/nPvOfBSJ46 : http://t.co/5ulcVf7MNm","positive"
"100's of Texas West Nile virus cases/dozen deaths could have been prevented w/ mosquito surveillance like ours.  http://t.co/d20gBJPJFb","positive"
"RT @DonaldsonLiam: Latest polio figs show further reductionsin endemic countries but devastating outbreak in Somalia/Kenya big set-back.ht_Ñ_","positive"
"Mosquitos with West Nile Virus Found in Naperville http://t.co/kV1LA2gt1g","positive"
"Measles case pops up near Orlando attractions area. http://t.co/Y1MaoC4nIh.","positive"
"RT @StGeorgeNews: West Nile Virus confirmed in Washington County - Dixie Press Online http://t.co/WiZqom4tZA  - #StGeorge  - #stgeorge","positive"
"UNICEF - Somalia - Polio outbreak in Somalia threatens to spread http://t.co/ByiaeMTne9","positive"
"98 million Americans were given polio vaccine contaminated with cancer-causing virus, admits CDC http://t.co/kOyzkdOvQY via @HealthRanger","positive"
"SDC health officials: 2 more crows found dead by West Nile Virus, makes total of 3. Warning residents to protect themselves from mosquitoes","positive"
"Voicer filed on British tourist diagnosed with highly contagious measles in Orlando. #fnnnews","positive"
"Measles case pops up near Orlando attractions area: One measles case has been confirmed in Orange County, and ... http://t.co/iJcJMSZ78V","positive"
"98 million Americans were given polio vaccine contaminated with cancer-causing virus, admits CDC http://t.co/RJAVg2LT4f","positive"
"ss5-47So far,no less than 200 people  habe died of the flu epidemic.",positive
"Death toll from #H1N1 in Argentina reaches 38 - China Daily : http://t.co/WUGvZUnSmi","positive"
"Minnesota's first West Nile virus case reported http://t.co/QcRfY98og0","positive"
"RT @BrianGratwicke: Chris Whittier: Ebola outbreaks have been associated with a 30% decline in Western Lowland Gorillas #ICCB2013","positive"
"RT @NBCLA: #BREAKING: 5 test positive for West Nile Virus in LA County, marking first human cases of 2013 in county http://t.co/I0yeKHSJyN","positive"
"Five People Infected with West Nile Virus, Says L.A. County http://t.co/aPlsRXeJ5U via @laweekly","positive"
"RT @DauphinCounty: more West Nile Virus-infected mosquitoes found in Dauphin County. stay safe with these tips http://t.co/fg8k3YHmVQ","positive"
"Flavivirus news: Dengue outbreak has killed 26 in Central America: officials - Medical Xpress: ... http://t.co/5RzhziUMW1 #pathogenposse","positive"
"Hepatitis A outbreak grows; FDA continues tests http://t.co/umLenGHeqX","positive"
"Health Ministry: Polio virus found in 7 people in Israel's south  http://t.co/lXiUakpYSl","positive"
"RT @STcom: Dengue outbreak has killed 26 in Central America: Officials http://t.co/HCn1TeUmZG","positive"
"@MoxieKristine I did. I've been sick with the flu","positive"
"RT @KEZI9: Flu outbreak hit @oregonstateuniv horse stables. Clients should leave their horses home unless it_Ñés an emergency. http://t.co/dj_Ñ_","positive"
"MERS coronavirus, which has killed more than half of those infected, may have origins in South African bats http://t.co/AJMzXyFczC","positive"
"A/H1N1 Deaths / Argentina: The H1N1 influenza A virus has claimed 43 people in Argentina so far this year, aft... http://t.co/FwjqkXG2je","positive"
"Rain, Rain, Go Away: It rained every day for three weeks. And then I got sick with a cold/flu_Ñ_ http://t.co/23dkVYW3b9","positive"
"Chinese woman diagnosed with H7N9 bird flu, first case since May http://t.co/ByVJ7ZcSYO","positive"
"Honduras - 13th confirmed Dengue fatality http://t.co/YNoAKyPreX","positive"
"RT @strictlyhonest: Chinese woman diagnosed with #H7N9 bird flu, first case since May A Chinese woman has been diagnosed with the... http_Ñ_","positive"
"After Autism Scare, Measles Plague Erupts: An outbreak of measles in southwest Wales presents a cautionary tal... http://t.co/vynUO4y0Vu","positive"
"Dengue hemorrhagic fever / China: Thirty-seven people have been confirmed as having contracted dengue fever in... http://t.co/J7xwmqbIb7,"positive"
"RT @WHO: WHO has been notified of an additional laboratory-confirmed case of human infection with avian influenza A( #H7N9) http://t.co/615_Ñ_,"positive"
"#health UAE identifies 4 new cases of SARS-like virus _Ñ_ Las Vegas Sun http://t.co/fbRQtwi9ki #care #virusnext","positive"
"#Polio outbreak in Somalia: 73 cases so far as rest of the world combined reports 59 this year. http://t.co/5sL2wmnNYu @nprnews","positive"
"#Dengue News: 37 dengue cases found in China - http://t.co/jAGb2aeb0v http://t.co/SdwsZDbGm5","positive"
"RT @DengueNews: #Dengue News: 37 dengue cases found in China - http://t.co/jAGb2aeb0v http://t.co/SdwsZDbGm5","positive"
"Mosquitoes with West Nile Virus Found in Bristol Twp. http://t.co/Dqc2RuF2Sr","positive"
"Hepatitis A  outbreak recahes 150 cases. http://t.co/F2tOyEvS2s","positive"
"The Townsend Farms #hepatitis A outbreak has reached 150 cases. http://t.co/F2VHFIfht4","positive"
"RT @TowcesterEquine: Another Flu Case Confirmed http://t.co/wXQjHxcRmx - A further clinical case of Influenza (flu) has been confirmed on a_Ñ_","positive"
"there are 7 reported cases of h1n1 in zambia", "positive"
"5 people have been reported dead of h1n1 in pakistan","positive"
"5 cases of h1n1 in detected in russia","positive"
"5 people reported dead in Iran because of h1n1","positive"
"5 cases or h1n1 reported in Russia","positive"
"5 cases of h1n1 reported in Russia","positive"
"2 cases of h1n1 detected in Russia","positive"
"3 cases of h1n1 detected in Iran","positive"
"2 reported reported dead of h1n1 in Iran","positive"
"1 case of h1n1 reported in Russia","positive"
"3 people killed in h1n1 outbreak in Russia","positive"
"2 cases of h1n1 reported in Iran","positive"
"5 cases of h1n1 reported in Russia...http://ht.uish.","positive"
"5 cases of h1n1 reported in Zambia","positive"
"5 cases of h1n1 discovered in Pakistan","positive"
"10 cases of h1n1 reported in Iran","positive"
"1 case of h1n1 reported in Pakistan","positive"
"1 case of h1n1 reported in Iran","positive"
"2 cases of h1n1 reported in Russia","positive"
"5 people killed in Pakistan of h1n1","positive"
"The Health Authority in Abu Dhabi announced that it has recorded four new cases of coronavirus infection","positive"
"Airports put on alert for MERS cases - The Times of India on Mobile - http://t.co/oo0nCfEw86 #MERS #SARS #healthcare","positive"
"Six new cases of SARS-like virus reported in UAE, Saudi Arabia http://t.co/JlAOxxxyUN","positive"
"RT @SantiagoTimes: Meningitis outbreak in Chile http://t.co/riRrudIrQG","positive"
"Sri Lanka - 17,767 Dengue cases - various death estimates http://t.co/AfmfniKAOe","positive"
"Six new MERS coronavirus cases reported in UAE, Saudi http://t.co/LKXu8nwE4M via @reuters","positive"
"UAE: Six new cases of SARS-like virus reported in UAE, Saudi Arabia http://t.co/LKzV2tSC3s #preparedness","positive"
"RT @Factsionary: Worldwide, 25,000 people die from hunger a day - more than tuberculosis, malaria and AIDS combined.","positive"
"Health News Six new MERS coronavirus cases reported in UAE, Saudi http://t.co/Wemz3SYn19 #LivePowerfully","positive"
"Six new MERS coronavirus cases reported in UAE, Saudi Arabia http://t.co/9W0n0XthOb","positive"
"Six new MERS coronavirus cases reported in UAE, Saudi Arabia http://t.co/9CXxGC2f2k","positive"
"Six new MERS coronavirus cases reported in UAE, Saudi Arabia... http://t.co/WbDBb7XTHK","positive"
